address,city,lat,long,name,province,websites,phones,id
1392 Columbia Ave,Lancaster,40.038049,-76.341004,U K Brewing Supplies Limited,PA,,,5081
1506 Truxillo St,Houston,29.734412,-95.376144,U T R Brewing Co Llc,TX,,,5082
7517 N Aurora Ave (at 75th),Seattle,47.68376562,-122.34469409999998,Uber Tavern,WA,http://www.uberbier.com,2067822337,5083
1836 N Highland Ave,Tampa,27.95981594,-82.46297671,Ulele,FL,ulele.com,8139994952,5084
1530 Barton Springs Rd,Austin,30.26222828,-97.76138281,Uncle Billy's Brew & Que,TX,unclebillys.com,5124760100,5085
2501 Bass Pro Dr,Grapevine,32.95661044,-97.04367685,Uncle Buck's Brewery & Steakhouse,TX,,2145132337,5086
303 Potrero St,Santacruz,36.981207,-122.03128400000001,Uncommon Brewers,CA,,8316216270,5087
475 N Lake Blvd,Tahoe City,39.17066,-120.14191399999999,"Uncorked, Tahoe Mountain Brewing Co.",CA,tahoebrewing.com,5305814677,5088
1640 W Hubbard St,Chicago,41.890006,-87.668584,Une Annee Brewery Llc,IL,,,5089
1816 Washington Blvd,Belpre,39.276416999999995,-81.59868399999999,Unicorn Wine Guild,OH,http://www.unicornwineguild.com,"8669798327, 7404231300",5090
622 S Rangeline Rd,Carmel,39.97174571,-86.12921761,Union Brewing Company,IN,http://unionbrewingco.com,3175464466,5091
1301 Manhattan Ave,Hermosa Beach,33.86347,-118.39938000000001,Union Cattle Co,CA,http://unioncattleco.com,3107988227,5092
1700 Union Ave,Baltimore,39.33246095,-76.64347947,Union Craft Brewing,MD,http://unioncraftbrewing.com,4104670290,5093
274 25th St,Ogden,41.220847,-111.974099,Union Station Fermentation,UT,,8013929772,5094
10430 N Us Highway 14,Evansville,42.824059999999996,-89.301994,Union Tavern,WI,,6088829931,5095
2525 E North Ave,Fresno,36.692269,-119.742088,United States Cold Storage,CA,http://uscoldstorage.com,"5592376145, 5594420530",5096
225 W Vine St,Milwaukee,43.05308479,-87.91315556,United Way of Greater Milwaukee,WI,unitedwaymilwaukee.org,"(414) 263-8100, 4142638100",5097
502 University Ave,Syracuse,43.04508,-76.134689,University Avenue Apartments,NY,,,5098
350 W 11th St,Bloomington,39.173526,-86.53742,Upland Brewing Company Brew Pub,IN,http://www.uplandbeer.com,8123362337,5099
240 N Broadway,Portland,45.534665999999994,-122.668396,Upright Brewing,OR,http://www.uprightbrewing.com,5037355337,5100
1898 S Flatiron Ct,Boulder,40.02029816,-105.21851809999998,Upslope Brewery,CO,upslopebrewing.com,3033961898,5101
1501 Lee Hill Rd,Boulder,40.0628003,-105.2792358,Upslope Brewing Company,CO,upslopebrewing.com,3034492911,5102
3028 Lake Rd,Elmira,42.133379999999995,-76.8122,"Upstate Brewing Company, Upstate Brewing Co.",NY,http://www.upstatebrewing.com,"6077422750, 6077330904",5103
6620 S W Scholls Ferry Rd,Portland,45.47226603,-122.772549,Uptown Market,OR,uptownmarketpdx.com,"5033364783, 5032468330",5104
1040 Willow St,Norristown,40.120914,-75.338585,Uptown Roos House Tavern,PA,,6102721443,5105
32 W Washington St,Huntington,40.882476000000004,-85.496365,Uptown Tavern,IN,,"260-356-9066, 2603569066",5106
3229 Washington Ave,Saint Louis,38.637696999999996,-90.22561800000001,Urban Chestnut Brewing Co,MO,,,5107
1115 Zygmunt Cir,Westmont,41.77541,-87.982323,Urban Legend Brewing Company,IL,http://urbanlegendbrewing.com,6304427864,5108
366 Amsterdam Ave,New York,40.78,-73.98,Urban Minute,NY,http://www.urbanminutenyc.com,2125005977,5109
4465 Manchester Ave,Stlouis,38.626683,-90.261278,Urban Street Brewing Co,MO,,3142220143,5110
1465 Howell Mill Rd N W,Atlanta,33.794956,-84.41466,Urban Tree Cidery,GA,,14048555546,5111
2167 County Rd W,Cambridge,42.967182,-89.12178,Utica Bar,WI,,6084233522,5112
1440 Bannister St,York,39.96073,-76.76075,U-tote-m Inc,PA,,7178435940,5113
2195 Hyacinth St N E,Salem,44.980952,-123.001818,Vagabond Brewing,OR,,9712405810,5114
924 Baldwin Ave,Arcadia,34.12927992,-118.0544885,Valentines Liquor,CA,,,5115
2017 Old Highway 99 S Rd,Mount Vernon,48.406351,-122.335977,Valhalla Brewing Supplies,WA,,,5116
18928 N E,Poulsbo,47.734938,-122.64641200000001,Valholl Brewing Co Llc,WA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJDKVZpUBNu-cS4LEjaVNtE40l8XQ4MGkYP2QzjW6YQMufe94luB10AgTyNhTrpiGeg2QBrCIdqO5xX6yW6AeGDd8SCRePpdOaL5poQPqA9O0YMv7RkEYddOr7LYLYteweg6QvtNlpGSL5H3MNKXMsh7JummaF8X14RwjYq171u5GyG5A_ud5GUZogOFbVYM07YH3PcWOjXgF2f_xlshUjAR_kwHn9D_Dbf7vmswUH-5aUab4bY6Z3F3nGSy51S49rKPg1On-WGKxehE12JxwTzmFBnw0AYcc9Jx9JJOqJlCiJsfgxussSx-JWk8U5FvxZdLhChp_0_VkfrsBJ-FiQ09KeJqC41_r5AyMQp4y-hcdirdwxCASrfw&placement=listing_profile&cs_user=unknown&cs_session=8f16b220010a58543d09a08b0e2aa183356c8ea7,3609903899,5117
18970 3rd Ave N E,Poulsbo,47.73516618,-122.645454,"Valholl Brewing, Valhöll Brewery",WA,valhollbrewing.com,"3609300172, 13609300172",5118
157 W Adams St,Stockton,37.97271601,-121.30043400000001,Valley Brewing Company,CA,valleybrew.com,2094642739,5119
2595 E Perrin Ave 115,Fresno,36.873802000000005,-119.737996,Valley Grown Brewing Llc,CA,,,5120
199 Sulky Dr,Winchester,39.114053999999996,-78.198238,Valley Homebrew,VA,,,5121
112 W Lockhart St,Sayre,41.982133000000005,-76.515188,Valley House,PA,http://www.valley-guide.com,5708884545,5122
8082 Olean Rd,Holland,42.661834999999996,-78.55547,Valley Inn,NY,http://www.cateringbythevalley.com,"7165372983, 7165372641, 7165379192",5123
2004 Moosehead Trl,Plymouth,44.772594,-69.210619,Valley Spring Water,ME,,2079895050,5124
307 Valley St,Cumberland,39.659924,-78.7676,Valley Tavern,MD,,3017594380,5125
1000 Upper Applegate Rd,Jacksonville,42.225145,-123.047373,Valley View Winery,OR,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSJsg9W4tlLVRNocJRkydaRxa9wTgFisP8W1xHayi-pt4Nz_iPS8bmZ0bybOl5_uUF6uP2cUxca_x56JIRtfD2hQJFziB1p6LKAuQmuQh2-Fq2Y_2C_dmREI99xFgHSiVuGzIA-lurPpLEIlTAHFYSDVFsxIOPPJm608cD6DWb4bE75rHbVjK2FbWPVXYZDTrOY5QAxgz5zG2XzfQo4NWaih-Fga45w5pPqk91bXhLW0J8jNjYKhR96lHaSH6YsyKBuxCqs-mCuKR_7MSNYp1rj1aE8EUUpKQh05vIpU8RahtUKHr8ft4yngVwAKR0RlIZ0MlKqZl2KM8UpLm6wXThiQA1-yCAbSynFORGmM1ohtgcyds1ZeftP_SC3M-l8UTlNrApUyHg-DxYJL2n4bkkME&placement=listing_profile.c&cs_user=unknown&cs_session=fc197b07e22de5582e4c3679829fdb48259e7ca2,5418998468,5126
1705 N Ranch Rd,Palmer,61.597671,-149.26490900000002,Valley Winery & Brew Supply,AK,,,5127
505 Ball Ave N E,Grand Rapids,42.97127413,-85.63052164,Vandermill Cider,MI,,6162598828,5128
10 S Main St,Yardley,40.24228637,-74.83851643,Vault Brewing,PA,http://vaultbrewing.com,2675734291,5129
217 E Westmoreland St,Philadelphia,40.000012,-75.126486,Vega's Lounge,PA,http://lasvegaslounge.com,2154261533,5130
3115 Yorba Linda Blvd,Fullerton,33.889567,-117.87102,Vendome Wine and Spirits,CA,http://www.vendomes.com,7145240800,5131
8457 Eastern Ave,Bellgardens,33.953786,-118.165277,Venice Beach Beer Co,CA,http://www.generalcold.com,"5628062445, 3106990097",5132
38740 Los Coches Rd,Soledad,36.35622,-121.303095,Ventana Vineyards,CA,,8316782900,5133
1795 Las Tablas Rd,Templeton,35.555513,-120.73437,Venteux Vineyards,CA,,8053690127,5134
3440 Rte 96a,Geneva,42.858703000000006,-76.936038,Ventosa Vineyard,NY,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSJsg9W4tlLVRNocJRkydaRxa9wTgFisP8W1xHayi-pt4ubsDqWVyumSFDDzFhbPCet1XhvJb8EX4Ek-JpfJa-8AVR2kYIxcOBYdZ_8RMZi4Y4OAmyPPFFMwSvwWhuCAKEeTgNmHxGojOo1DP5nLIvUqNaZpmiz54PnwtAtVcBBpf3KaQ6wscN9MJwQVQArLP6b9KXrB5wlYfPJZgbgLcvq_SkfC8UEFc0IrMdAuMJz5_OEe0eyU_6_ViqlAgggbVgd_dhgV5CX2unwi8hmiE4uPuCRK9DSU7ZDnmSmqjzQFzikDAUQa0-m5D0qaCYUe0Nz7WfYms-6NSBC-sqolHYgCxBIXySc_Rc06xVUrmlSqVJV6kteLl320OoQoGKbDl6x-Dq6nkpHfCZgKe7TudxwY&placement=listing_profile.c&cs_user=unknown&cs_session=6dc3cbcaebefe73feab8420d8804ee40aedc0b89,3157190000,5135
76 S Oak St,Ventura,34.279818,-119.29455,Ventura Coast Brewing Co,CA,,"8056678640, 8056530003",5136
2325 Vista Del Mar Dr,Ventura,34.265516,-119.26673000000001,Ventura Coastal Corp,CA,,8056537000,5137
13900 N E Sandy Blvd,Portland,45.54915074,-122.5209148,Venture Inn,OR,,5032557880,5138
127 E 5th St,Loveland,40.396526,-105.07429499999999,Verboten Brewing,CO,http://www.verbotenbrewing.com,"9709886333, 9707757371",5139
348 S Main St,Campverde,34.564979,-111.855052,Verde Brewing Co,AZ,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ_qmwr7JZ3GyUwzFrFd4_4BwU07-s4M90lmpeNCcomEkYRrRr1T4FGMvOY0-TqF8cASbWDYC4h8RQpiDx8nkT1QTkrgvoVKQvMugWM4c5Kxeh7kWDI0bugTXWM8FPTXTiemItIL6dlWGogqo0msKn1nKCPsoqDvA_kd7OeSowE3_hyItLV9IC_R6avHp80aMNdW7nI8imT-DnMVs56poGp_xRhLcpZkHV6YYsGLv9ZUdR2kYb8eZwVb8jZ70Hw-UEIcchbb5gPimlhm6BOSza0EuspophwosIzQMmEtWjSYL5DTuP7HKmKMe24fdBHFIqu6EtkpRl6uvmrCVxpJ0raBlw8nVrx4pD9_dpMb5jRR0&placement=listing_profile&cs_user=unknown&cs_session=b342b864ef45dca7e6221bb7be4b563a186531d3,9285677276,5140
145 Saddleback Farm,Afton,38.015372,-78.841015,"Veritas Winery & Vineyard, Veritas Winery Vineyard",VA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJBSa22weJgURpfzPfHXNrqaDdLpbWVwYQ6i-m6fuHIs1YNJ8L6BCV2m6bdwwybtd7YWMxLlMaUkETymYjRT2CaQ5XQ-zGCDV8L5tuS4ue4q5fxMSw3Bkd5BfBwHYrK_W1QORt1-qQs74bnKJse5qHOaQe5qykULt1a03kAorrPiP5JJXx3YU9vdLkrXnvkMLOKb80Ey76dw2Cl4HJruowh6hNtSDfclkn-lhhVtxqPzUb0XPkYmMMtau-uOWLJRVK296P_HBrc6VjeaCDW-6eZObL2xFj9_QsLgEM-8-mGHI6LZdrF63b1LazGm7C3WzlBjjdJCcLBCBh-fMuBPsHcgCGB7zzNOiRwsr5RrrYE1c&placement=listing_profile&cs_user=unknown&cs_session=883c3721f89c50184ddd4e10544066beb20d6f35,5404568000,5141
142 Kirk Meadow Rd,Springfield,43.293022,-72.529084,Vermont Brewers Association,VT,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ4Ahve3pKHqjS39bk6jRYYLuA5SPiQZLp_--tfG379dRIPL_Wm5bxDudUO1kWdrz8Pb2-hhOUIKXLTGGecTNCroGac4RxgTe7oA0b6nHuHUIdopU5YSI0Owmt2ZvoqJcTM7haaa3BvwjIWZOit2c5eLp10XeT6AlNEZHFc1ksgK6Nesp-hqUwCMnjURp2Ds56bcFim-hOEirxki3_ozN6--HO9mVvRm0qXnegubOtsXE1bZhrd2WELpWTp_miQcfle3WWxY4NHXrb2W4KOaUw209hFs9j9AaJ0QU3TGtSx2YaXX8bFnoFchKdtMXSKZcXeosIa7ezYhIFWcf2NfLf2iC0MNpVTbZ2HlJrnHFgUv_t_qPvanFs4w&placement=listing_profile&cs_user=unknown&cs_session=bf823b73b9c27fbc8b6314ee44ff5514f861fd34,8028851262,5142
55 S 500 E,Vernal,40.45510188,-109.5183607,Vernal Brewing Company,UT,,"14357812337, 4357812337",5143
320 W Ohio St,Chicago,41.892523,-87.636392,Veteran Beer Co,IL,,,5144
8999 Western Way,Jacksonville,30.220840000000003,-81.567574,Veterans United Craft Brewery,FL,,9042533326,5145
91 Macomb St,New Philadelphia,40.721703000000005,-76.11789,Vettes Inc,PA,,5702776503,5146
1454 S Michigan Ave,Chicago,41.86249,-87.62447,Vice District Brewing,IL,,3122919022,5147
2850 El Pomar Dr,Templeton,35.565759,-120.64912,Victor Hugo Winery,CA,,8054341128,5148
2436 San Mateo Pl N E,Albuquerque,35.106297,-106.586216,Victor's Grape Arbor,NM,http://www.victorsgrapearbor.com,5058830000,5149
5550 Wayne Ave,Philadelphia,40.031098,-75.17806,Victor's Tavern,PA,,"2158430360, (215) 843-0360",5150
5701 Elmwood Ave,Philadelphia,39.930028,-75.21947,Victor's Tavern Adelphia,PA,,2157297525,5151
13363 S Indianola Ave,Kingsburg,36.54397,-119.584321,Vie Del Co,CA,,5598963065,5152
11903 S Chestnut Ave,Fresno,36.563229,-119.73913700000001,Vie-del Co,CA,,5598342525,5153
234 W Dallas St,Dallas,45.259243,-91.81655,Viking Brewing Company,WI,http://www.valkyriebrewery.com,"7159491933, 7158371824",5154
3660 Linhorst Rd,Hillsboro,38.278906,-90.473323,Villa Antonio Winery,MO,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ50316NpU1xjo6x5BBTl5R1fxI7BE8l-oSh2NNGA-Xf666nLyPD4dkSeiEOVy1go8CvGMW-0dDD9-nZMSfonGH3R03IyB1oK2NnLZzk5dC1lxl1zB6NeDku2fMK-qGFezrJTXfanM9vy8U7CQhF7DqflqbD3fhYJPTgTgQ5SQT9oF7ZM089GGgQR2jgJl520iqW_X35fVrAV3gqWmfxvN1BLzu4500yF1Ts35gn5PbXEF_4RmW52AXu6sn3ZkhrNv4b36GuSQqqX0m670nSWPMJgqsUi-q0RNPYkmAtErgdC3ls_26YWl0El7StljnG1Yz-tmRVzME6zm9q22Y4Ucryg2AF-Kwudj_3i-ERmlUvo&placement=listing_profile&cs_user=unknown&cs_session=3bffdba16a57f04d076d42d548b550060cb96172,6364755008,5155
150 Poplar Point Rd,Dundee,42.566533,-76.917698,Villa Bellangelo,NY,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttHbdl-I1HxV4xcGB3DnZx8mB-nc1td74iljGNTlhitkkFngaun3xdJ07PKtBFgD6zDsafFSAesZIp56DjH7yNKHebnJSgjiqKfR9CIJw84Yhy0Byu26aLwX7vsqihtxlESFrLLHp_Sb1XepaWGM5K9lVZaQok-TvzAU7Uhf6zmp83D-yaBRsrTnXzOgvh07tFCugML4V_uJq7RsqqJlYpdBKcUWTMeqNZVt64D5-VII-_z86bsgaBQAdKVb41U4HX7p06ayEIRBPs1wkucjKAyGy-_jLLe2VzIj845WXFfzWLzNj3f94s-oudruvr7FioYo4b4Y2CqVaJPNdWJ5OnUV-yOTj4ZmRB&placement=listing_profile.b&cs_user=unknown&cs_session=d846b8823a905d426fb16fa1661765853bcb85ce,6072438602,5156
516 Northwest Hwy,Fox River Grove,42.1966,-88.2164,Villa Bleu Tavern & Restaurant - Fox River Grove,IL,,8476394500,5157
5455 Deer Creek Rd,Selma,42.273861,-123.52926799999999,Villa Novia Vineyards,OR,,5415974051,5158
39980 Camino Del Vino,Temecula,33.541044,-117.03026499999999,Villa Toscana,CA,,9097098615,5159
10600 Shenandoah Rd,Plymouth,38.505969,-120.82313400000001,Villa Toscano Winery,CA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJUP_OwnsvRZfWy9rcAt5XfxfXSbix0v66VXJM2dk7kwkW-KKA-h1C-GfKROsa5qx3k3MxBZOxc-55ZOMA6GeK0YBbh4_R5RwZ8o6m2KVOn1nWwm7VOOYlyYpYy4cYA_UXyTKNFUH1p0MtTG6v44OHG12lYV9fnbniiyShTzKa-ppx03PpRkmpXzp_emEf7E1aFixh9_uKeI_UGU73sQ84YBvSw3l6vWXctHNURxsm1Gsz8uEOQZzoje4zrJ--2ri3YqZinfarHnR2RuABk1dXrotf85_UpJ-zYh7O6U0itLaoJDKG_2SNHNJlMJqos-l2fCzBzCbVO2Gxsw8_uEdmGemUbLhjAGAqkFqMpjp8b1Y&placement=listing_profile&cs_user=unknown&cs_session=17f6c92deba497c268dcd2c545df457694defc2b,2092453800,5160
10 Hartford Ave,Granby,41.952678799999994,-72.7874471,Village Cork & Keg,CT,,8606539171,5161
344 Main St,Elk Creek,40.286429999999996,-96.128845,Village Tavern,NE,http://villagetavern.com,4028772355,5162
2735 Adelaida Rd,Paso Robles,35.6514,-120.7419,Villicana Winery,CA,http://foursquare.com,8052399456,5163
105 Highway 150,Chelan,47.812647,-119.98355900000001,Vin Du Lac Winery,WA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJsjFos9QsbqpjWSWbWHorO06JNhy_Ve1vrO729vrmdcfys8gIwEQAWy6lfpF1j-SR8SgMf2iVSSRJyEZrNe83aoLirs_U1aOIYKscOa-D-xftV1AAXdUbNZJB9ke29azblU06byRQ_4GCU-PDT_rMWlMJ6eL8WFtM2sfpOtNvbuDTfuyMPxQ9v9kr_HGJ6X84fSgjvUFgOV2KK936TWjGH5l6jONZO6NJRDkbRgxuNoWKB4-DLNt5VXiXQOorLR3b5dEizDsZoZgkIgdyOwZ6wWkwzmcd8w4U-y4Zh6WpaVjaqeVBoPXvXnh1nA8bVLSmTD5YsTur1c6yMKwVl3Bq3qlKuXweR-JX&placement=listing_profile&cs_user=unknown&cs_session=91a1ffb3e80d515445440beb8c769569d17a63a1,5096822882,5164
1700 Vine Saint (at 17th Ave),Denver,39.743365000000004,-104.9620311,Vine Street Pub & Brewery,CO,http://www.mountainsunpub.com,3035460886,5165
723 S East Blvd,Vineland,39.477512,-75.025932,Vineland Syrup Inc,NJ,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSJsg9W4tlLVRNocJRkydaRxa9wTgFisP8W1xHayi-pt4M2G3yLEgIIrfSWcc42KIbgunzt6ds9gzW_-3hrd9ofaehZnsiHBkkmdQIK7b53QweXRCCBGVk7nH0NXmfMW5IxalDQ5_ZOMh2wtJNkQKrd0-IOqcY1TUrkrs8ht2b2X64WCxEebGPaImyD5yvDaPq9gpHgXdAVH8fKUmTgHsCXnE1JCOjm6poUrZryysTsn0HESDyFkBbBdEmXyy22xIWCh3Y0ktUrfDHvjO8mKWrQVGMXMf9iHAo0XQd56a1YUCW2QjjPvGcIO1m9gt5efI0Or2t4ndzARG-vaoyRyWdZRUn2TyHpG__hRahKp1jaDN8O2W_2oU28_679SYW1JQ35AQBZr5lIloJHADuHBYl28&placement=listing_profile.c&cs_user=unknown&cs_session=37863289ce148c803fbfc6293de2883ebbe3ee0d,8566915772,5166
7990 S W Boeckman Rd,Wilsonville,45.316992,-122.75886100000001,Vinn Distillery,OR,,5037069299,5167
6700 S W 105th Ave,Beaverton,45.472,-122.78491000000001,Vino Ventures Oregon Winery Tours,OR,,15032447758,5168
923 W 7th St,Little Rock,34.743320000000004,-92.28214,Vino's,AR,http://www.vinosbrewpub.com,"5013758468, 5013758466",5169
674 S Whitney Way,Madison,43.05099687,-89.47396615,Vintage Brewing Co.,WI,vintagebrewingco.com,6082042739,5170
1110 Stone Hill Hwy,Hermann,38.696844,-91.447339,Vintage Restaurant,MO,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1Dtt9ykn-q1rGDpt2RkSbDLrxkQwJjswkYTwDEuvk44eNqyjHh0uOA4E4q7Tb12H6TWF-zuVMRZ26X80OsIatgK5gMyz1JltDr0g0BgbIc0djl1qJPmRll8xFEDfEH4N8Y95YVvI1jW2L5MTfOMlpUOB4BMLxGQKL3jspT0H8uHNi7X3YYb487JzG9yJ4rmq6Jch4CgIiRN8tbWi6e9yppcQctBJusEzZKiIqSYDTE3qDphRUxPnIuJcfBC3WTQDo7PUerYRhfu3lluICalFIR0c9XYlXcW8SA3SHWSnJBFG8eZZRIQHzQMrF5hZO6bcWGz4gxTe-LNkaMCETOLLCqkWy3lpOQ6m69KyLw08nRKQcno&placement=listing_profile.b&cs_user=unknown&cs_session=af60382dc3c2616d689e606c5d2def1ea9993859,5734863479,5171
8515 N Lilley Rd,Canton,42.35,-83.46,Vintner's Cellar Canton Winery,MI,http://vintnerscanton@att.net,7343549463,5172
42 Woodland Rd,Madison,40.745016,-74.402693,Vinum Usa Inc,NJ,,"9738223434, 9735142001",5173
2180 62nd St,Fennville,42.57801846,-86.1521244,Virtue Farms,MI,http://virtuecider.com,,5174
842 W 45th St,Norfolk,36.885,-76.2965,Vitality Foodservice Inc,VA,,7574893040,5175
800 Hwy 87,Calera,33.175855,-86.775418,Vizzini Farms Winery,AL,,2056850655,5176
35 Pii Mauna Dr,Volcano,19.438889,-155.404464,Volcano Winery,HI,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJoma5hL7SvcwkHeueKwmHu-JLqRluGFdiScPU9lZfmgD1PPEd9s5lZhlTYzTCdApDNESoSTuIRKPpBgk4Wt7g34AgBM41ophYK06Zcjnp5G4itY0jxJ25_-HjJ_mb_pAowzjBK3r_T460G5KyYIM9cthp5scIvIoBDKoZP_oRapoBwhgcA7acM6N7MHw8cEkuEPyKdmWdGBAJJLxQVOL16PYWQSFWtI5Uh4IcbdgzguWrgIOlcRxROxJX9lCp-UT4rQNLD5-LOGQBrd6tBhW1340ruClWMOmWJ27enWThMHq2nfszOAXL7MQAWxocis1Jg7LH_cS3L35Ji0xcwVe2N0632K7L8Of1&placement=listing_profile&cs_user=unknown&cs_session=ae32172e10d6d49b45d6cf46ff73ef7875389311,"8.089677772E9, 8089677772",5177
230 Illinois 127,Alto Pass,37.602515999999994,-89.32461500000001,Von Jakob Winery Brewery,IL,,6188934600,5178
205 E 9th Ave,Homestead,40.40634,-79.90971400000001,Voodoo Brewery,PA,,4123688973,5179
95 Liberty St,Columbus,39.950784999999996,-83.002647,Vue Columbus,OH,http://www.vuecolumbus.com,6144541877,5180
 Po Box 40310,Bakersfield,35.3733,-119.0177,W A Thompson Inc,CA,,6618325101,5181
8221 Arjons Dr,San Diego,32.894299,-117.14215300000001,W G Best Weinkellerei Inc,CA,http://www.montesquieu.com,8777055669,5182
9645 Linda Ave,Brewerton,43.237311,-76.138118,W M Floors,NY,,3156688403,5183
175 State Rd E,Westminster,42.55877246,-71.87030901,Wachusett Brewing Company,MA,wachusettbrew.com,"19788749965, 9788749965",5184
255 Main St W,Waconia,44.85046,-93.790146,Waconia Brewing Company,MN,,6128882739,5185
9322 State Route 414,Lodi,42.572936999999996,-76.85804,Wagner Vineyards,NY,http://www.wagnervineyards.com,"6075826450, 8669246378, 6075826574, 6075826976",5186
1145 Lafayette Ave,Terrehaute,39.48885,-87.400948,Wagon Wheel,IN,http://www.wagonwheellounge.com,8122326171,5187
1945 Kalakaua Ave,Honolulu,21.2858849,-157.83349109999997,Waikīkī Brewing Company,HI,,,5188
